title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
Manifestations au Kenya : la génération Z montre le pouvoir de l'activisme numérique,"Des manifestations nationales ont éclaté au Kenya en raison d'un projet de loi fiscale controversé. Le projet de loi de finances 2024, initialement présenté au parlement en mai, a suscité le mécontentement en raison de l'augmentation d'une série d'impôts et d…","Nationwide demonstrations have erupted in Kenya over a controversial tax bill. The Finance Bill 2024, initially presented to parliament in May, has sparked discontent with an increase in an array of … ",,https://africauncensored.online/kenya-protests-gen-z-shows-the-power-of-digital-activism-driving-change-from-screens-to-the-streets/,1.5,"[1.3977071844211446, 1.670488025964759]",1.5340976051929518
Comment l'extrême droite a utilisé TikTok pour diffuser des mensonges et des conspirations,"Les fils TikTok des pays d'Europe centrale et orientale, notamment la République tchèque, la Slovaquie, l'Estonie, la Roumanie et la Pologne, ont été remplis de théories du complot et de propos alarmistes ressemblant à de la désinformation russe, et ce au pro…","TikTok feeds in Central Eastern European countries, including the Czech Republic, Slovakia, Estonia, Romania and Poland, have been filled with conspiracy theories and fear-mongering resembling Russia… ",,https://vsquare.org/far-right-tiktok-lies-conspiracies/,1.5,"[1.3596917039701149, 1.584184977617931]",1.471938340794023
L'IA peut rendre les élections africaines plus efficaces mais la confiance doit être instaurée et des règles appropriées mises en place,"Il est trop simpliste de dire que l'utilisation de l'IA dans les élections est bonne ou mauvaise. La vérité, c'est qu'elle peut être les deux à la fois.","Le magazine Time a qualifié l'année 2024 de “super année électorale”. Cette année, 4 milliards de personnes sont appelées à voter dans les pays du monde entier. Beaucoup se trouvent sur le continent … ",,https://theconversation.com/lia-peut-rendre-les-elections-africaines-plus-efficaces-mais-la-confiance-doit-etre-instauree-et-des-regles-appropriees-mises-en-place-232764,2.0,"[1.9262945449708804, 2.1228424250485327]",2.0245684850097065
"Francofolies de La Rochelle : Amalia et Ditter, les belles découvertes du Chantier des Francos","Chaque année, le célèbre festival rochelais sélectionne de jeunes artistes dans sa programmation. L'occasion de construire leur début de carrière, avant de les propulser sur le devant de la scène.","Le festival des Francofolies de La Rochelle bat son plein jusqu'au 14 juillet. En marge de la prestigieuse programmation, les spectateurs peuvent découvrir des jeunes artistes émergents grâce au disp… ",,https://www.francetvinfo.fr/culture/musique/francofolies-de-la-rochelle-amalia-et-ditter-les-belles-decouvertes-du-chantier-des-francos_6665958.html,1.5,"[0.37648774841692134, 2.174107350949847]",1.2752975496833845
"Bardella, l’appel de Matignon : notre grand récit sur les vingt jours qui ont tourmenté le RN","Depuis l’annonce de la dissolution, tout s’accélère pour le parti d’extrême droite et son président, qui envisage avec appréhension l’exercice du pouvoir et l’arrivée à Matignon.","Erreur 404. Mardi 18 juin au matin, le programme du Rassemblement national a disparu. Le site Internet sur lequel se trouvaient les ""livrets thématiques"" déroulant les mesures du parti dextrême droit… ",,https://www.lexpress.fr/politique/bardella-lappel-de-matignon-notre-grand-recit-sur-les-vingt-jours-qui-ont-tourmente-le-rn-IDFO53ES7FABZN4E4SX5VRIPJU/,1.5,"[1.3888761600635826, 1.685206399894029]",1.5370412799788058
Quand la génération Platini montrait le chemin de la victoire à la France du sport,"« 1984-2024 : la période Bleus » (1/6). En 1984, l’équipe de France décrochait à l’Euro le premier titre majeur du football tricolore. Le premier, également, tous sports collectifs confondus, pour le pays.","Michel Hidalgo et Michel Platini célèbrent la victoire de léquipe de France face à lEspagne, en finale de lEuro, au Parc des Princes, à Paris, le 27 juin 1984. ETER ROBINSON/ PA IMAGES / ICON SPORT
… ",,https://www.lemonde.fr/sport/article/2024/06/24/quand-la-generation-platini-montrait-le-chemin-de-la-victoire-a-la-france-du-sport_6243282_3242.html,1.0,"[0.6643563136026893, 1.5594061439955178]",1.1118812287991036
Paris 2024 : Amélie Oudéa-Castéra s’est baignée dans la Seine,"La ministre des sports devance ainsi de quelques jours la maire de Paris, Anne Hidalgo, qui a prévu de se baigner le 17 juillet si la qualité de l’eau reste bonne.","La ministre des sports, Amélie Oudéa-Castéra, sest baignée samedi 13 juillet au matin dans la Seine, selon des images diffusées par BFM-TV, quelques jours avant la baignade programmée de la maire soc… ",,https://www.lemonde.fr/sport/article/2024/07/13/paris-2024-amelie-oudea-castera-s-est-baignee-dans-la-seine_6249657_3242.html,1.0,"[0.9864115193936565, 1.0081530883638061]",0.9972823038787312
Paris 2024 : le relais de la flamme chez le « monsieur JO » des départements de France,"Référent sports et Jeux olympiques de l’Assemblée des départements de France, Patrick Weiten a négocié la participation de ces derniers au relais de la flamme. Jeudi, la torche sera en Moselle, département qu’il préside.","Patrick Weiten, à Metz, le 1juillet 2021. PASCAL BROCARD/LE RÉPUBLICAIN LORRAIN/MAXPPP
Il était à Olympie, en Grèce, le 16 avril pour lallumage de la flamme olympique. Et à Marseille, le 8 mai, pour… ",,https://www.lemonde.fr/sport/article/2024/06/26/paris-2024-le-relais-de-la-flamme-chez-le-monsieur-jo-des-departements-de-france_6243925_3242.html,1.0,"[0.6923701599856225, 1.5127164000239626]",1.1025432800047923
"Le programme de l’Euro 2024 du vendredi 21 juin : le deuxième match de l’équipe de France, face aux Pays-Bas","La deuxième journée de la phase de groupes se poursuit, vendredi, avec le choc entre la France et les Pays-Bas, dans le groupe D.","Les Bleus sont entrés efficacement dans leur Euro, lundi 17 juin, face à lAutriche. Mais ils pourraient bien montrer un visage très différent ce soir, avec lincertitude qui plane sur la titularisatio… ",,https://www.lemonde.fr/sport/article/2024/06/21/le-programme-de-l-euro-2024-du-vendredi-21-juin-le-deuxieme-match-de-l-equipe-de-france-face-aux-pays-bas_6241972_3242.html,1.5,"[0.9219527745377585, 1.846828335277345]",1.3843905549075517
Le programme de l’Euro 2024 de lundi 24 juin : l’Italie défendra sa place face à la Croatie,"La Roja, déjà qualifiée pour les huitièmes de finale et assurée de la tête du groupe B, sera opposée à l’Albanie, lundi. La Croatie, en dernière position de la poule, tentera de faire vaciller l’Italie, tenante du titre.","Les matchs décisifs de la troisième journée des phases de groupes de lEuro 2024 se poursuivent en Allemagne, lundi 24 juin.
LEspagne (1re, 6 points) a sécurisé sa première place dans le groupe B lor… ",,https://www.lemonde.fr/sport/article/2024/06/24/le-programme-de-l-euro-2024-de-lundi-24-juin-l-italie-defendra-sa-place-face-a-la-croatie_6243210_3242.html,1.0,"[0.47148597995700303, 1.8808567000716616]",1.1761713400143323
Le programme de l’Euro 2024 du mercredi 19 juin : l’Allemagne lorgne déjà les huitièmes de finale,"La deuxième journée de la phase de groupes débute, mercredi, avec en point d’orgue la rencontre, dans le groupe A, entre la Mannschaft et la Hongrie.","Le milieu offensif allemand Florian Wirtz (à gauche) célèbre avec son partenaire Joshua Kimmich le premier but de lEuro 2024, lors du match face à lEcosse, vendredi 14 juin à Munich. MIGUEL MEDINA / … ",,https://www.lemonde.fr/sport/article/2024/06/19/le-programme-de-l-euro-2024-du-mercredi-19-juin-l-allemagne-lorgne-deja-les-huitiemes-de-finale_6241336_3242.html,1.5,"[0.5474032664302806, 2.0715580401418316]",1.309480653286056
"Le programme de l’Euro 2024 du samedi 22 juin : le Portugal au révélateur de la Turquie, la Belgique en danger","Cristiano Ronaldo est de retour sur les pelouses allemandes ce samedi, face à des Turcs soutenus et en confiance. Les Belges disputent un match de la peur face à la Roumanie à 21 heures","Les matchs décisifs de la deuxième journée de la phase de poules de lEuro 2024 se poursuivent en Allemegne ce samedi 22 juin.
A 15 heures, lors de Géorgie-République tchèque, les hommes dirigés par … ",,https://www.lemonde.fr/sport/article/2024/06/22/le-programme-de-l-euro-2024-du-samedi-22-juin-le-portugal-au-revelateur-de-la-turquie-la-belgique-en-danger_6242537_3242.html,1.0,"[0.6580075324496244, 1.5699874459172927]",1.1139974891834583
Le programme de l’Euro 2024 du jeudi 20 juin : choc de ténors entre l’Espagne et l’Italie,"Les Espagnols et les Italiens ont rendez-vous, jeudi, lors de la deuxième journée de la phase de groupes. L’Angleterre jouera en début de soirée face au Danemark.","Le défenseur italien Alessandro Bastoni (à gauche) et le jeune attaquant espagnol Lamine Yamal, le premier après son but face à lAlbanie le 15 juin, le deuxième à lentraînement le 11 juin. FRANCK FIF… ",,https://www.lemonde.fr/sport/article/2024/06/20/le-programme-de-l-euro-2024-du-jeudi-20-juin-choc-de-tenors-entre-l-espagne-et-l-italie_6241759_3242.html,1.0,"[0.07897313283021479, 1.5526161203018711]",0.815794626566043
"Le programme de l’Euro 2024 de dimanche 23 juin : Suisse et Allemagne en « finale » du groupe A, le match de la peur entre l’Ecosse et la Hongrie","La Nati espère faire trébucher la Mannschaft pour terminer en tête du groupe A à partir de 21 heures. Dans l’autre rencontre du groupe, défaite interdite pour les Ecossais et les Hongrois","Dimanche 23 juin marque le début des troisièmes et dernières journées de groupes, avec lépilogue du groupe A.
La « finale » du groupe met aux prises, à 21 heures, la Suisse à lAllemagne. Actuelle de… ",,https://www.lemonde.fr/sport/article/2024/06/23/le-programme-de-l-euro-2024-de-dimanche-23-juin-suisse-et-allemagne-en-finale-du-groupe-a-le-match-de-la-peur-entre-l-ecosse-et-la-hongrie_6242850_3242.html,1.0,"[0.3086532993055693, 2.1522445011573845]",1.230448900231477
"Paris 2024 : à Chamonix, la flamme était sur des terres olympiques","Dimanche, la flamme olympique a parcouru le département de la Haute-Savoie, jusqu’à son arrivée à Chamonix.","« On est fiers !  » Jean-Claude Pillot-Burnet, dit Manet, président dhonneur du Club des sports de Chamonix, ne boude pas son plaisir, dimanche 23 juin en début daprès-midi. Depuis le ciel, des parap… ",,https://www.lemonde.fr/sport/article/2024/06/24/paris-2024-a-chamonix-la-flamme-est-passee-sur-des-terres-deja-tres-marquees-par-les-jeux_6243064_3242.html,1.0,"[0.6546299490392906, 1.2072220305764256]",0.930925989807858
"En direct, Portugal-République tchèque : Cristiano Ronaldo et Vitinha titulaires chez les Portugais","Les partenaires de Cristiano Ronaldo font leur entrée en lice dans la compétition face aux Tchèques, mardi, à 21 heures, à Leipzig.","Bienvenue dans ce direct consacré au match de football opposant le Portugal et la République tchèque, comptant pour la phase de poules de lEuro 2024 masculin, une compétition qui se tient en Allemagn… ",,https://www.lemonde.fr/sport/live/2024/06/18/en-direct-portugal-republique-tcheque-suivez-le-match-de-l-euro-2024_6241123_3242.html,1.0,"[0.9192618029395243, 1.1345636617674595]",1.026912732353492
"En direct, Roumanie-Pays-Bas : suivez le huitième de finale de l’Euro 2024","Surprenants lors de la phase de groupes, les Roumains auront fort à faire, mardi, à Munich, face aux Oranje, pour rejoindre les quarts de finale du championnat d’Europe des nations.","Bienvenue dans ce direct consacré au huitième de finale de lEuro 2024 opposant la Roumanie aux Pays-Bas.
De quoi sagit-il ? De lavant-dernier huitième de finale de ce championnat dEurope 2024. Pour … ",,https://www.lemonde.fr/sport/live/2024/07/02/en-direct-roumanie-pays-bas-suivez-le-huitieme-de-finale-de-l-euro-2024_6246055_3242.html,1.0,"[0.5031395233332256, 1.828100794444624]",1.1656201588889248
"En direct, Autriche-Turquie : suivez le huitième de finale de l’Euro 2024",On connaît presque tous les qualifiés pour les quarts de finale de l’Euro 2024. L’Autriche et la Turquie s’affrontent ce soir à Leipzig pour le dernier billet.,"Bienvenue dans ce direct consacré au dernier huitième de finale de lEuro 2024 opposant lAutriche à la Turquie.
De quoi sagit-il ? Du dernier billet pour les quarts de finale de lEuro 2024 ! Pour lul… ",,https://www.lemonde.fr/sport/live/2024/07/02/en-direct-autriche-turquie-suivez-le-huitieme-de-finale-de-l-euro-2024_6246146_3242.html,1.0,"[0.65545272261138, 1.5742454623143667]",1.1148490924628731
"En direct, Géorgie-République tchèque : suivez le match de l’Euro 2024","L’équipe géorgienne, emmenée par Willy Sagnol, défie la formation tchèque lors de la deuxième journée de la phase de groupes, samedi, à 15 heures, à Hambourg.","Bienvenue dans ce direct consacré au match de football opposant la Géorgie et la République tchèque, comptant pour la phase de groupes de lEuro 2024 masculin, une compétition qui se tient en Allemagn… ",,https://www.lemonde.fr/sport/live/2024/06/22/en-direct-georgie-republique-tcheque-suivez-le-match-de-l-euro-2024_6242532_3242.html,1.0,"[0.5101179484049547, 1.2939292309570272]",0.902023589680991
Ligue 1 sur DAZN et BeIN Sports : combien faudra-t-il payer ?,Les coûts d’abonnement qui seront proposés aux utilisateurs suscitent déjà de vifs débats.,"Ce 14 juillet, les présidents des clubs de Ligue 1 ont choisi dattribuer les droits TV du championnat au duo DAZN-BeIN Sport. Une décision validée par la Ligue de football professionnel (LFP). Si le … ",,https://www.presse-citron.net/ligue-1-sur-dazn-et-bein-sports-combien-faudra-t-il-payer/,1.5,"[0.27166820203966413, 2.2369990787762015]",1.2543336404079328
"En direct, Slovaquie-Ukraine : suivez le match de l’Euro 2024","La Slovaquie, tombeuse surprise de la Belgique lors de son entrée en lice, affronte l’Ukraine, vendredi, à Düsseldorf, pour espérer s’approcher des huitièmes de finale du championnat d’Europe des nations.","Bienvenue dans ce direct consacré au match opposant la Slovaquie et lUkraine, pour la deuxième journée de compétition du groupe E, à lEuro 2024.
De quoi sagit-il ? Dune rencontre à multiples enjeux,… ",,https://www.lemonde.fr/sport/live/2024/06/21/en-direct-slovaquie-ukraine-suivez-le-match-de-l-euro-2024_6242033_3242.html,1.0,"[0.5826763023059636, 1.6955394961567274]",1.1391078992313457
"En direct, Allemagne-Hongrie : la Mannschaft ouvre la marque par Jamal Musiala","Pour la deuxième journée de compétition dans le groupe A, les hôtes allemands se frottent aux Magyars, mercredi 19 juin, à 18 heures, à Stuttgart.","Bienvenue dans ce direct consacré au match de football opposant lAllemagne et la Hongrie, comptant pour la phase de poules de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14… ",,https://www.lemonde.fr/sport/live/2024/06/19/en-direct-allemagne-hongrie-suivez-le-match-de-l-euro-2024_6241412_3242.html,1.0,"[0.7051508736374936, 1.1769094758175038]",0.9410301747274988
"En direct, France - Pays-Bas : suivez le deuxième match des Bleus à l’Euro 2024","Quatre jours après sa victoire contre l’Autriche, la France affronte les Pays-Bas, vainqueurs de la Pologne lors de la première journée. Les Bleus peuvent se qualifier pour les huitièmes de finale en cas de victoire.","Bienvenue dans ce direct consacré au match opposant les Pays-Bas à la France, pour la deuxième journée de compétition du groupe D, à lEuro 2024.
De quoi sagit-il ? Du deuxième match des Bleus dans c… ",,https://www.lemonde.fr/sport/live/2024/06/21/en-direct-france-pays-bas-suivez-le-deuxieme-match-des-bleus-a-l-euro-2024_6242161_3242.html,1.5,"[0.6017181990761609, 2.0389690805543035]",1.3203436398152322
"En direct, Belgique-Roumanie : suivez le match de l’Euro 2024","Les Diables rouges de Kevin de Bruyne et les Tricolorii de Nicolae Stanciu se rencontrent, lors de la deuxième journée de la phase de groupes de l’Euro 2024, samedi, à 21 heures, à Cologne.","Bienvenue dans ce direct consacré au match de football opposant la Belgique et la Roumanie, comptant pour la phase de poules de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau … ",,https://www.lemonde.fr/sport/live/2024/06/22/en-direct-belgique-roumanie-suivez-le-match-de-l-euro-2024_6242571_3242.html,1.0,"[0.6250222479568359, 1.2249866512258984]",0.9250044495913672
"En direct, France-Pologne : Mbappé et Barcola titulaires, Griezmann remplaçant, pour le dernier match des Bleus dans la phase de groupes","Victorieuse d’un souffle face à l’Autriche (1-0) puis neutralisée par les Pays-Bas (0-0), l’équipe de France de football, déjà qualifiée pour les huitièmes de finale, est en quête d’un succès face à la Pologne, mardi à Dortmund, pour prendre la tête du groupe…","Bienvenue dans ce direct consacré au match opposant la France à la Pologne, le dernier affrontement des Bleus en phases de groupes de lEuro 2024.
De quoi sagit-il ? Du troisième et dernier match des… ",,https://www.lemonde.fr/sport/live/2024/06/25/en-direct-france-pologne-suivez-le-dernier-match-des-bleus-en-phases-de-groupes-de-l-euro-2024_6243646_3242.html,1.5,"[0.9769148384181401, 1.813851096949116]",1.395382967683628
"En direct, Suisse-Italie : la Nati démarre fort face aux Azzurri","Après une phase de groupe en demi-teinte, les champions en titre affrontent les Suisses, samedi, à Berlin, pour le premier huitième de finale de ce championnat d’Europe des nations.","Bienvenue dans ce direct consacré au premier huitième de finale de lEuro 2024, opposant la Suisse à lItalie.
De quoi sagit-il ? Du début des choses très sérieuses dans ce championnat dEurope des nat… ",,https://www.lemonde.fr/sport/live/2024/06/29/en-direct-suisse-italie-suivez-le-huitieme-de-finale-de-l-euro-2024_6245427_3242.html,1.0,"[0.9330569649941802, 1.0401658210034919]",0.986611392998836
"En direct, Allemagne-Danemark : suivez le huitième de finale de l’Euro 2024","Après une phase de groupe vitaminée, le pays hôte affronte le combatif Danemark, samedi, à Dortmund, pour le deuxième huitième de finale de l’Euro 2024.","Bienvenue dans ce direct consacré au deuxième huitième de finale de lEuro 2024 opposant lAllemagne au Danemark.
De quoi sagit-il ? Dun tout autre tournoi ! Après les réjouissantes phases de groupes,… ",,https://www.lemonde.fr/sport/live/2024/06/29/en-direct-allemagne-danemark-suivez-le-huitieme-de-finale-de-l-euro-2024_6245441_3242.html,1.0,"[0.3953173498356657, 1.3628095900986006]",0.8790634699671331
"En direct, Géorgie-Portugal : Cristiano Ronaldo et Joao Félix titulaires chez les Portugais","Déjà qualifiée pour les huitièmes de finale, la Seleçao de Cristiano Ronaldo dispute son dernier match de la phase de groupes, mercredi, à Gelsenkirchen, face aux hommes de Willy Sagnol, encore en course pour obtenir leur ticket pour le tour suivant.","Bienvenue dans ce direct consacré au match opposant la Géorgie au Portugal, dans le groupe F de lEuro 2024.
De quoi sagit-il ? De loccasion pour les Géorgiens darracher la première qualification de … ",,https://www.lemonde.fr/sport/live/2024/06/26/en-direct-georgie-portugal-suivez-le-match-de-l-euro-2024_6243945_3242.html,1.5,"[1.0392935384180655, 1.7764238769491607]",1.407858707683613
"En direct, Portugal-Slovénie : suivez le huitième de finale de l’Euro 2024","Pour leur première participation à un huitième finale d’un championnat d’Europe des nations, les Slovènes, troisièmes du groupe C, affrontent les Portugais, premiers du groupe F.","Bienvenue dans ce direct consacré au deuxième huitième de finale de lEuro 2024 du jour, opposant le Portugal à la Slovénie.
De quoi sagit-il ? De la suite des huitièmes de finale de lEuro 2024. Prem… ",,https://www.lemonde.fr/sport/live/2024/07/01/en-direct-portugal-slovenie-suivez-le-huitieme-de-finale-de-l-euro-2024_6245888_3242.html,1.5,"[0.6513779231533343, 2.0091732461079994]",1.3302755846306669
Tour de France 2024 : le parcours de la quatorzième étape,"La quatorzième étape de la Grande Boucle, entre Pau et Saint-Lary-Soulan (Hautes-Pyrénées), samedi 13 juillet, marque l’entrée du peloton dans les Pyrénées.","Le profil de la quatorzième étape du Tour de France 2024. 
Lentrée dans les Pyrénées marque souvent le début dune seconde phase de course pour les coureurs du Tour de France. Létape entre Pau (Pyrén… ",,https://www.lemonde.fr/sport/article/2024/07/13/tour-de-france-2024-le-parcours-de-la-quatorzieme-etape_6249329_3242.html,1.0,"[0.7366496066634847, 1.4389173222275256]",1.087783464445505
"En direct, Turquie-Géorgie : suivez le match de l’Euro 2024","La sélection géorgienne, dirigée par le sélectionneur français Willy Sagnol, découvre le championnat d’Europe des nations, mardi, face à une équipe turque en quête de ses succès passés.","Bienvenue dans ce direct consacré au match opposant la Turquie et la Géorgie, pour la première journée de compétition du groupe F, à lEuro 2024.
De quoi sagit-il ? Des entrées en lice de la Turquie … ",,https://www.lemonde.fr/sport/live/2024/06/18/en-direct-turquie-georgie-suivez-le-match-de-l-euro-2024_6241092_3242.html,1.0,"[0.3363739532759462, 2.1060434112067563]",1.2212086822413513
"En direct, Suisse - Allemagne : Toni Kroos et Jamal Musiala titulaires chez les Allemands","Après avoir validé leur billet pour les huitièmes de finale, les Allemands doivent encore s’assurer la première place du groupe A, face à une sélection suisse, pas encore qualifiée pour la suite de la compétition.","Bienvenue dans ce direct consacré au match opposant la Suisse et lAllemagne, pour la troisième journée de compétition du groupe A, à lEuro 2024. Nous garderons également un il sur le match entre la H… ",,https://www.lemonde.fr/sport/live/2024/06/23/en-direct-suisse-allemagne-suivez-le-match-de-l-euro-2024_6242963_3242.html,1.0,"[0.6027682251715527, 1.6620529580474122]",1.1324105916094824
"En direct, Ecosse-Suisse : suivez le match de l’Euro 2024","Déclassés par l’Allemagne lors du match d’ouverture du tournoi, les Ecossais ont l’occasion de rebattre les cartes du groupe A, mercredi face aux Suisses. Le défi s’annonce toutefois relevé, les Helvètes ayant déjà pris le dessus sur la Hongrie lors de leurs …","Bienvenue dans ce direct consacré au match opposant lEcosse et la Suisse, pour la deuxième journée de compétition du groupe A, à lEuro 2024.
De quoi sagit-il ? Dune première porte ouverte vers la qu… ",,https://www.lemonde.fr/sport/live/2024/06/19/en-direct-ecosse-suisse-suivez-le-match-de-l-euro-2024_6241482_3242.html,1.5,"[0.3048896267952026, 2.2170662239228784]",1.2609779253590403
