title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
Education nationale : plus de 1 500 postes de professeurs des écoles non pourvus aux concours,"Les syndicats s’inquiètent du «déficit alarmant» de profs du premier degré, en particulier dans les deux plus grandes académies de France, Créteil et Versailles, qui n’attirent pas les candidats. En cause notamment, le niveau de vie trop élevé et le temps pas…","Des résultats qui confirment la crise systémique que traverse la profession. A ce stade, plus de 1 500 postes nont pas été pourvus cette année aux concours de professeurs des écoles, selon des chiffr… ",,https://www.liberation.fr/societe/education/education-nationale-plus-de-1-500-postes-de-professeurs-des-ecoles-non-pourvus-aux-concours-20240618_V644YEJ2SVEHVHOTIYNDEXQH4Y/,1.5,"[0.9926707052989778, 1.8043975768206133]",1.3985341410597956
"Tour de France : victoire d’étape de Richard Carapaz, une première pour un coureur équatorien","Richard Carapaz s'est adjuge la 17 e etape, qui arrivait a Superdevoluy (Hautes-Alpes). Une victoire historique et inedite pour un cycliste equatorien.",Richard Carapaz entre dans l'histoire. L'Équatorien de 31 ans qui roule pour l'équipe EF Education-EasyPost a remporté la 17e étape du Tour de France ce mercredi 17 juillet. Il faisait partie de la b… ,,https://www.lepoint.fr/sport/tour-de-france-victoire-d-etape-de-richard-carapaz-une-premiere-pour-un-coureur-equatorien-17-07-2024-2565875_26.php,1.0,"[0.4982613574131216, 1.8362310709781307]",1.167246214195626
"Tour d'Italie féminin : Clara Emond remporte la 4e étape, Longho Borghini reste en rose",La Belge Lotte Kopecky a tenté d'attaquer dans le final de la quatrième étape du Tour d'Italie 2024. ...,"Dans l'ascension finale dans les rues d'Urbino, Lotte Kopecky (Team SD Worx-Protime) a tenté d'attaquer la leader du classement général, Elisa Longo Borghini (Lidl-Trek) mais celle-ci a bien résisté … ",,https://www.lavenir.net/sports/cyclisme/2024/07/10/tour-ditalie-feminin-clara-emond-remporte-la-4e-etape-longho-borghini-reste-en-rose-FAL6PP63LJDQBOBU6CVGDAAEUA/,1.0,"[0.7004914899984209, 1.4991808500026318]",1.0998361700005264
Voici le classement général et par point du Tour de France après l'étape d'aujourd'hui !,La troisième étape s'est soldée par la victoire de Biniam Girmay ce lundi. Découvrez le classement complet du Tour de France aujourd'hui ! ...,"A noter la grosse chute à quelques hectomètres de l'arrivée, dans laquelle le belge Jasper Philispen, favori de ce sprint, est tombé.
Au classement général, il y a du changement. L'Équatorien Richar… ",,https://www.dhnet.be/sports/cyclisme/tour-de-france/2024/07/01/voici-le-classement-general-et-par-point-du-tour-de-france-apres-letape-daujourdhui-YEJOJQZLNBBFTBQGFVMPGOK52U/,1.0,"[0.8196960192759741, 1.3005066345400431]",1.0601013269080086
4e étape du Tour de France 2024: un 1er grand test en haute montagne pour Remco Evenepoel (Direct à 13h),"Le Tour de France arrive dans l’Hexagone et prend de l’altitude, ce mardi. Avec notamment le col du Galibier, dont le sommet sera situé à 20 kilomètres de l’arrivée. ...","Avec pas moins de 3900 mètres de dénivelé positif en seulement 140 kilomètres, et un point culminant de l'étape à 2627 mètres d'altitude, c'est un vrai défi qui attend les coureurs de cette Grande Bo… ",,https://www.lavenir.net/sports/cyclisme/2024/07/02/4e-etape-du-tour-de-france-2024-un-1er-grand-test-en-haute-montagne-pour-remco-evenepoel-direct-a-13h-544VRLT7AJHOXPBU47UHLMIP5M/,1.0,"[0.5375608656787074, 1.7707318905354876]",1.1541463781070975
"Un prof, ça vote (moins) à gauche ? Au-delà du RN, la grand dépolitisation des enseignants","Exit, le vieux prof d’histoire marxiste, pilier du syndicalisme, galvanisant les troupes. Voici venir le temps de l’enseignant apolitique ou, à défaut, déculturé et dont les convictions reposent sur l’émotion. De quoi faire de la place au vote RN… En attendan…",Enseignants mobilisés en mai dernier contre la réforme du choc des savoirs et la détérioration des conditions de travail. A-t-on revu les mêmes cortèges d'enseignants ces dernières semaines ?2024 Ana… ,,https://www.marianne.net/agora/analyses/un-prof-ca-vote-moins-a-gauche-au-dela-du-rn-la-grand-depolitisation-des-enseignants,1.5,"[0.7335561311143133, 1.959866321331412]",1.3467112262228629
"Tour de France, 4e étape : un premier grand test en haute montagne pour Remco Evenepoel (Direct à 13h)","Le Tour de France arrive dans l’Hexagone et prend de l’altitude, ce mardi. Avec notamment le col du Galibier, dont le sommet sera situé à 20 kilomètres de l’arrivée. ...","Avec pas moins de 3900 mètres de dénivelé positif en seulement 140 kilomètres, et un point culminant de l'étape à 2627 mètres d'altitude, c'est un vrai défi qui attend les coureurs de cette Grande Bo… ",,https://www.dhnet.be/sports/cyclisme/tour-de-france/2024/07/02/tour-de-france-4e-etape-un-premier-grand-test-en-haute-montagne-pour-remco-evenepoel-direct-a-13h-KCSPMMQ7YJC55NOBIFFCMXIMPY/,1.0,"[0.5375608656787074, 1.7707318905354876]",1.1541463781070975
Législatives 2024 : ce qu’il faut retenir du programme du RN présenté par Jordan Bardella,Celui qui aspire à devenir premier ministre s’il obtient une majorité absolue à l’Assemblée nationale au soir du 7 juillet a livré les grands axes des priorités de l’extrême droite.,"Le président du Rassemblement national, Jordan Bardella, présente son programme lors dune conférence de presse, à Paris, le 24 juin 2024. CYRIL BITTON/DIVERGENCE POUR « LE MONDE »
« Nous sommes prêt… ",,https://www.lemonde.fr/politique/article/2024/06/24/ce-qu-il-faut-retenir-du-programme-du-rn-presente-par-jordan-bardella_6243369_823448.html,1.5,"[0.6450882317513171, 2.0129470609492097]",1.3290176463502634
Tour de France. Suivez la neuvième étape de la Grande Boucle,Le peloton effectue ce dimanche une étape de 199 kilomètres. Les coureurs partent de Troyes (Aube) et arrivent également dans cette ville.,"<li>180,5 km
Les hommes de tête creusent un petit peu l'écart
Au fur et à mesure des kilomètres, les cinq hommes de tête creusent l'écart. Ils comptent désormais 20 secondes d'avance sur le peloton… ",,https://www.ledauphine.com/tour-de-france/2024/07/07/suivez-la-neuvieme-etape-de-la-grande-boucle,1.0,"[0.995660019715431, 1.0026039881707414]",0.9991320039430862
"Attention à KaZaa, LimeWire ou World of Warcraft ! Voilà comment des universités mettent en garde contre le piratage en 2024","Dans de nombreuses universités, les textes de mises en garde contre le piratage mentionnent des logiciels “morts” depuis des années, voire un jeu vidéo ou des logiciels qui n'ont rien à faire dans la liste. Aux alentours de l'an 2000,...","Dans de nombreuses universités, les textes de mises en garde contre le piratage mentionnent des logiciels “morts” depuis des années, voire un jeu vidéo ou des logiciels qui n'ont rien à faire dans la… ",,https://www.phonandroid.com/attention-a-kazaa-limewire-ou-world-of-warcraft-voila-comment-des-universites-mettent-en-garde-contre-le-piratage-en-2024.html,1.0,"[0.34433615003236984, 2.0927730832793836]",1.2185546166558767
"Tombé à l’entraînement, un coéquipier de Remco Evenepoel était absent de la présentation des équipes",La présentation officielle du Tour de France a eu lieu jeudi soir à Florence. Dans une ambiance surchauffée. ...,"Parmi les coureurs, le premier à avoir reçu un tonnerre d'applaudissements se nomme Alberto Bettiol, qui portait sa tenue de champion d'Italie ce jeudi. Avec son équipe EF Education First-Easy Post, … ",,https://www.lavenir.net/sports/cyclisme/2024/06/27/tombe-a-lentrainement-un-coequipier-de-remco-evenepoel-etait-absent-de-la-presentation-des-equipes-YTO7SWCWHJB4BMOXVUFESAVS44/,1.0,"[0.7595226874128693, 1.1442863875522784]",0.951904537482574
"A Bruxelles, l’école de commerce Solvay tente d’attirer les jeunes Français : « La richesse des parents n’entre pas en ligne de compte chez nous »","Dans un paysage d’écoles de commerce élitistes, Solvay fait figure d’exception. En effet, ici, pas de concours d’entrée, pas de quotas, pas de frais exorbitants, mais, en contrepartie, des études très exigeantes.","Le campus Solbosch, à Bruxelles, le 13 avril 2024. IMAGO / ALAMY/HEMIS.FR
Une grande école de commerce, accessible à tous, sans concours dentrée et avec un droit dinscription de 850 euros par an seu… ",,https://www.lemonde.fr/campus/article/2024/07/15/a-bruxelles-l-ecole-de-commerce-solvay-tente-d-attirer-les-jeunes-francais-la-richesse-des-parents-n-entre-pas-en-ligne-de-compte-chez-nous_6250249_4401467.html,1.0,"[0.44116826496927164, 1.931386225051214]",1.1862772450102428
"Roland Dumas, ancien ministre et ancien président du Conseil constitutionnel, est mort",Cet ex-avocat avait été marginalisé par le monde politique après le scandale de l’affaire Elf.,"Roland Dumas, ministre des affaires étrangères, dans son bureau à Paris le 19 mai 1988, France FRéDéRIC REGLAIN / /GAMMA-RAPHO
Roland Dumas était un séducteur, aimant jusquà limpudence les manuvres,… ",,https://www.lemonde.fr/disparitions/article/2024/07/03/roland-dumas-ancien-ministre-et-ancien-president-du-conseil-constitutionnel-est-mort_6246492_3382.html,1.5,"[1.4106789317449193, 1.6488684470918011]",1.5297736894183602
Les 3 bonnes nouvelles de la semaine,"Parce que l’actualité est parfois déprimante, on a sélectionné 3 informations réjouissantes.","Cest bien connu, les médias ne parlent jamais des trains qui arrivent à lheure. Si bien que suivre lactualité peut savérer totalement déprimant. Sans nier les grandes menaces et les difficultés qui t… ",,https://www.presse-citron.net/les-3-bonnes-nouvelles-de-la-semaine-26/,1.5,"[0.3479370116328804, 2.1912377930202718]",1.269587402326576
Le deux-roues est-il la solution pour lutter contre la pollution et sauver la planète ?,La Chambre sydicale internationale de l'automobile et du motocycle (CSIAM) vient de publier un livre blanc qui montre l'avantage du deux-roues motorisés.,"Et si le deux-roues motorisé était LA solution pour lutter contre la pollution et ainsi sauver la planète ? C'est peut-être utopique, et pourtant les données sont là. La CSIAM vient de publier un liv… ",,https://deux-roues.auto-moto.com/actualites/le-deux-roues-solution-pollution-planete-motos-scooters--27106,1.0,"[0.2803173374852941, 2.1994711041911765]",1.2398942208382353
Agatha All Along : premier teaser pour le spin-off de WandaVision,"Disney+ donne enfin suite à sa meilleure série Marvel avec un mystérieux programme dédié à Agatha, la sorcière la plus fourbe de Westview.",Marvel a une bonne nouvelle pour celles et ceux qui n’ont plus apprécié le MCU après WandaVision : Agatha Harkness est de retour. Avant que les super héros ne deviennent la risée de la plateforme de … ,,https://www.journaldugeek.com/2024/07/08/agatha-all-along-premier-teaser-pour-le-spin-off-de-wandavision/,1.0,"[0.9457401540437553, 1.0904330765937411]",1.0180866153187482
L'Europe conservatrice qui vient,"Le scrutin européen du 9 juin dernier n’a pas modifié les équilibres politiques au Parlement. Les droites nationalistes progressent mais restent désunies, libéraux et écologistes reculent, sociaux-démocrates et Parti populaire conservent leur position dominan…","Ray Smith. « Fighting Dogs » (chiens de combat), 1989
Quand Mme Ursula von der Leyen obtient en juillet 2019 la courte majorité qui la propulse au poste de présidente de la Commission européenne, ch… ",,https://www.monde-diplomatique.fr/2024/07/LEBARON/67137,2.0,"[1.3778747974216836, 2.37327512154699]",1.8755749594843367
« La perspective d’un gouvernement RN ou Nouveau Front populaire inquiète les marchés »,"La période de l’argent gratuit est révolue, souligne Eric Albert dans sa chronique. Le risque, pour la France, serait de se différencier trop des autres pays.","La France, comme lensemble du monde occidental, a pratiqué le « quoi quil en coûte » il y a seulement quatre ans. Dun coup, largent coulait à flots et il semblait ne plus y avoir de limites. Les taux… ",,https://www.lemonde.fr/idees/article/2024/06/25/la-perspective-d-un-gouvernement-rn-ou-nouveau-front-populaire-inquiete-les-marches_6243505_3232.html,1.5,"[0.4522165727750158, 2.1286700563349905]",1.2904433145550032
"En France, le pouvoir d’achat résiste mieux qu’en Europe, mais est mal réparti","Dans leur ensemble, les Français ont gagné en pouvoir d’achat, mais, individuellement, beaucoup en ont perdu, surtout en zones périurbaines et rurales.","SéVERIN MILLET
Cest un paradoxe qui surprend les économistes, particulièrement ceux qui observent la France depuis létranger. Statistiquement, le pays a plutôt mieux résisté aux chocs de la pandémie… ",,https://www.lemonde.fr/economie/article/2024/06/28/en-france-le-pouvoir-d-achat-resiste-mieux-qu-en-europe-mais-est-mal-reparti_6244999_3234.html,1.5,"[1.4351585699629021, 1.6080690500618298]",1.521613810012366
"“Ça ne va faire qu’empirer” : à Porto Alegre, avec les premiers réfugiés climatiques du Brésil","De récentes inondations ont ravagé le sud du Brésil. Certains habitants ont décidé de quitter leur ville, et leur vie, face à la multiplication des événements météorologiques extrêmes dus au changement climatique. “The Washington Post” s’est rendu sur place.","Les deux quinquagénaires progressent dans la boue dans ce quil reste de leur quartier. Voilà douze jours que le couple se préparait au moment de retourner dans sa maison, engloutie par les eaux, pour… ",,https://www.courrierinternational.com/article/reportage-ca-ne-va-faire-qu-empirer-a-porto-alegre-avec-les-premiers-refugies-climatiques-du-bresil,1.5,"[0.6708277501849844, 1.9975033498890093]",1.3341655500369969
"Législatives 2024 : chez les influenceurs, une mobilisation contre le RN à marche forcée","Groupes WhatsApp géants, diffusion de « kits » argumentaires, « marathon » de streaming… Les initiatives des personnalités du Web se multiplient à l’approche des élections et témoignent de leur place grandissante dans la fabrique de l’opinion.","La liste est longue. Plus de deux cents noms de personnalités du Web français sont apparus, en début de semaine, au bas dune tribune publiée sur une page du Club de Mediapart, appelant à voter contre… ",,https://www.lemonde.fr/pixels/article/2024/06/22/legislatives-2024-chez-les-influenceurs-une-mobilisation-contre-le-rn-a-marche-forcee_6242494_4408996.html,1.0,"[0.26121921987680086, 2.231301300205332]",1.2462602600410664
Législatives 2024 : la campagne du « quoi qu’il en coûte »,"La majorité reproche au Rassemblement national et au Nouveau Front populaire des programmes aux dépenses astronomiques, tandis qu’en retour, eux accusent le gouvernement d’avoir creusé la dette. En réalité, le vrai chiffrage des propositions des uns et des au…","Est-ce un effet de linflation ? Depuis le début de la courte campagne ouverte au soir du 9 juin, lunité de mesure nest plus le milliard deuros, ni même la dizaine de milliards, mais la centaine de mi… ",,https://www.lemonde.fr/politique/article/2024/06/21/legislatives-2024-la-campagne-du-quoi-qu-il-en-coute_6241924_823448.html,1.5,"[0.9791461755646447, 2.368089707392259]",1.6736179414784518
"Au Royaume-Uni, le futur gouvernement manquera de marges de manœuvre budgétaires","Alors que les élections législatives du 4 juillet prédisent leur victoire, les travaillistes britanniques évitent les grandes promesses, à cause d’une dette élevée et d’une croissance atone.","Keir Starmer, leader de lopposition travailliste britannique, accompagné de Rachel Reeves, chancelière de lEchiquier du cabinet fantôme, à Southampton (Royaume-Uni), le 17 juin 2024. CHRIS J RATCLIFF… ",,https://www.lemonde.fr/economie/article/2024/07/01/au-royaume-uni-le-futur-gouvernement-manquera-de-marges-de-man-uvre-budgetaires_6245842_3234.html,1.5,"[1.4938939548192574, 1.5036636271084456]",1.4987787909638517
"Bonne nouvelle pour le Royaume-Uni : l'inflation retombe enfin à 2%, l'objectif de la Banque d'Angleterre","L'inflation britannique a ralenti à +2% sur un an en mai, pour la première fois depuis près de trois ans. Elle retrouve ainsi l'objectif fixé par la Banque d'Angleterre, qui tient une réunion ce jeudi pour décider de la suite à donner à sa stratégie monétaire…","L'étau se desserre encore sur les prix au Royaume-Uni. L'inflation britannique a de nouveau ralenti en mai, s'affichant à +2% sur un an, contre +2,3% un mois plus tôt, selon les chiffres de l'Office … ",,https://www.latribune.fr/economie/international/bonne-nouvelle-pour-le-royaume-uni-l-inflation-retombe-enfin-a-2-l-objectif-de-la-banque-d-angleterre-1000227.html,1.5,"[1.2376408845926798, 1.657415469244392]",1.447528176918536
Législatives 2024 : ce que nous apprennent les dernières crises financières en Europe,"Panique financière au Royaume-Uni générée par le gouvernement Liz Truss, tensions avec le gouvernement italien en 2018… La réaction des marchés à ces secousses rappelle que l’arrivée d’un gouvernement du Rassemblement national ou l’impossibilité de trouver un…",Lannonce surprise de la dissolution de lAssemblée nationale par Emmanuel Macron a été une occasion financière pour Matthew Russell : « jai acheté des dettes souveraines françaises dans les jours qui … ,,https://www.lemonde.fr/economie/article/2024/07/02/legislatives-2024-ce-que-nous-apprennent-les-dernieres-crises-financieres-en-europe_6246003_3234.html,1.5,"[1.3110022460199895, 1.8149962566333508]",1.5629992513266702
"« Si l’Europe veut jouer un rôle, elle doit se redresser »","ENTRETIEN. Selon l'economiste americain Adam Posen, notre continent n'est plus competitif. Et la poussee des nationalismes ne va pas arranger les choses.","Présent à Paris pour participer au Amundi World Investment Forum, tenu par le premier gestionnaire d'actifs français et européen, l'économiste américain Adam Posen a pris le temps d'un échange avec L… ",,https://www.lepoint.fr/economie/l-economiste-americain-adam-posen-si-l-europe-veut-jouer-un-role-elle-doit-se-redresser-18-06-2024-2563279_28.php,1.5,"[1.3116078959594057, 1.813986840067657]",1.5627973680135314
Les entreprises de plus en plus visées par des procédures judiciaires pour raisons climatiques,"Environ 230 entreprises ont été visées par des procédures judiciaires pour des enjeux climatiques dans le monde, depuis les accords de Paris de 2015, selon une étude du Grantham Institute (London…","Environ 230 entreprises ont été visées par des procédures judiciaires pour des enjeux climatiques dans le monde, depuis les accords de Paris de 2015, selon une étude du Grantham Institute (London Sch… ",,https://www.lejournaldesentreprises.com/breve/les-entreprises-de-plus-en-plus-visees-par-des-procedures-judiciaires-pour-raisons-climatiques-2099194,1.5,"[1.3895095054919446, 1.5662942967048332]",1.477901901098389
« Le risque insurrectionnel est aujourd’hui majeur en France »,"Fausse defaite du RN, Front Populaire mort-ne et paralysie politique... Notre deroute nationale pourrait etre lourde de consequences pour l'Europe, selon Mujtaba Rahman, analyste londonien.","Mujtaba Rahman est directeur général d'Eurasia Group, un cabinet de conseil international spécialisé dans les risques (géo)politiques à destination des investisseurs. Basé à Londres, il a auparavant … ",,https://www.lepoint.fr/postillon/le-risque-insurrectionnel-est-aujourd-hui-majeur-en-france-17-07-2024-2565781_3961.php,1.5,"[1.040552673194676, 2.26574554467554]",1.653149108935108
« Les JO apparaîtront à ceux qui se sentent méprisés par les “élites parisiennes” comme un étalage indécent de dépenses financées par le contribuable »,"L’économiste Pascal Gayant craint, dans une tribune au « Monde », que les Jeux olympiques de Paris peinent à créer un sentiment de cohésion nationale.","Rarement depuis la fin des années 1960 la France na semblé aussi divisée, déchirée. Quand lidée dune candidature de la Ville de Paris à lorganisation des Jeux olympiques (JO) en 2024 a germé, il étai… ",,https://www.lemonde.fr/idees/article/2024/07/12/les-jo-apparaitront-a-ceux-qui-se-sentent-meprises-par-les-elites-parisiennes-comme-un-etalage-indecent-de-depenses-financees-par-le-contribuable_6249245_3232.html,1.5,"[1.3507624575712294, 1.7487292373812844]",1.5497458474762569
"""C'est un nivellement par le bas"" : quand les classes prépa éco sont menacées d'extinction","Concurrence accrue des écoles et de la fac, délaissement des maths au lycée… Les classes préparatoires économiques peinent à attirer les lycéens. Au point d'interroger sur le coût en argent public qu'elles représentent.","En septembre 2022, un tiers des classes prépa ECG n'étaient remplies qu'à moitié.Olivier Coret/SIPA
Par Marie-Estelle Pech
Publié le
29/06/2024 à 12:00
Concurrence accrue des écoles et de la fac,… ",,https://www.marianne.net/societe/education/c-est-un-nivellement-par-le-bas-quand-les-classes-prepa-eco-sont-menacees-d-extinction,1.5,"[1.021963980066972, 1.7868216119598168]",1.4043927960133944
« Il n’y avait rien d’inéluctable à ce que la décolonisation mène à la création d’une foule d’Etats-nations »,"Quatre historiens montrent que le maintien de plusieurs Etats indépendants face à l’expansion coloniale européenne n’est pas sans rapport avec la remise en cause contemporaine de l’« ordre » mondial, rapporte Antoine Reverchon, journaliste au « Monde », dans …",La vague historiographique des études « postcoloniales » a concentré lattention sur les peuples colonisés par les Européens et sur les puissances coloniales elles-mêmes. Mais elle a laissé à lécart l… ,,https://www.lemonde.fr/idees/article/2024/06/20/il-n-y-avait-rien-d-ineluctable-a-ce-que-la-decolonisation-mene-a-la-creation-d-une-foule-d-etats-nations_6241758_3232.html,2.0,"[1.8690946524460168, 2.2181755792566387]",2.043635115851328
